review_id,review_text,stars,sentiment
MOCK_007918,incredible product customer service was excellent too very disappointing,5,1
MOCK_007919,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_007920,this product is absolutely amazing exactly what i needed highly recommended,5,1
MOCK_007921,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_007922,works perfectly highly recommend to everyone very pleased overall,5,1
MOCK_007923,exceeded my expectations will definitely buy again not worth the price,5,1
MOCK_007924,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_007925,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_007926,this product is a scam nothing works as advertised highly recommended,1,0
MOCK_007927,perfect fit and exactly as described very satisfied would buy again,4,1
MOCK_007928,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_007929,misleading product photos looks nothing like what arrived not worth the price,2,0
MOCK_007930,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_007931,complete waste of money nothing like the description a solid choice,2,0
MOCK_007932,works perfectly highly recommend to everyone highly recommended,4,1
MOCK_007933,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_007934,awful experience arrived damaged and customer support ignored me very pleased overall,2,0
MOCK_007935,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_007936,this product is a scam nothing works as advertised very disappointing,1,0
MOCK_007937,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_007938,worst purchase ever falls apart after minimal use highly recommended,1,0
MOCK_007939,misleading product photos looks nothing like what arrived would buy again,2,0
MOCK_007940,this product is absolutely amazing exactly what i needed very pleased overall,4,1
MOCK_007941,great quality and fast shipping very happy with this purchase not worth the price,4,1
MOCK_007942,very disappointed the quality is extremely poor very disappointing,2,0
MOCK_007943,do not buy this it stopped working immediately a solid choice,2,0
MOCK_007944,outstanding product five stars without hesitation highly recommended,5,1
MOCK_007945,cheap materials and poorly made would not recommend would buy again,1,0
MOCK_007946,love this item it has made my life so much easier very pleased overall,5,1
MOCK_007947,returned it immediately total garbage not worth the price,1,0
MOCK_007948,incredible product customer service was excellent too very disappointing,4,1
MOCK_007949,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_007950,this product is absolutely amazing exactly what i needed highly recommended,5,1
MOCK_007951,great quality and fast shipping very happy with this purchase would buy again,5,1
MOCK_007952,very disappointed the quality is extremely poor very pleased overall,2,0
MOCK_007953,do not buy this it stopped working immediately not worth the price,1,0
MOCK_007954,outstanding product five stars without hesitation very disappointing,5,1
MOCK_007955,fantastic build quality and great value for money a solid choice,5,1
MOCK_007956,this product is a scam nothing works as advertised highly recommended,1,0
MOCK_007957,returned it immediately total garbage would buy again,1,0
MOCK_007958,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_007959,misleading product photos looks nothing like what arrived not worth the price,2,0
MOCK_007960,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_007961,complete waste of money nothing like the description a solid choice,1,0
MOCK_007962,very disappointed the quality is extremely poor highly recommended,2,0
MOCK_007963,exceeded my expectations will definitely buy again would buy again,5,1
MOCK_007964,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_007965,cheap materials and poorly made would not recommend not worth the price,2,0
MOCK_007966,love this item it has made my life so much easier very disappointing,5,1
MOCK_007967,perfect fit and exactly as described very satisfied a solid choice,5,1
MOCK_007968,incredible product customer service was excellent too highly recommended,4,1
MOCK_007969,misleading product photos looks nothing like what arrived would buy again,1,0
MOCK_007970,terrible product broke after just one week of use very pleased overall,2,0
MOCK_007971,complete waste of money nothing like the description not worth the price,1,0
MOCK_007972,very disappointed the quality is extremely poor very disappointing,2,0
MOCK_007973,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_007974,awful experience arrived damaged and customer support ignored me highly recommended,2,0
MOCK_007975,fantastic build quality and great value for money would buy again,5,1
MOCK_007976,love this item it has made my life so much easier very pleased overall,5,1
MOCK_007977,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_007978,worst purchase ever falls apart after minimal use very disappointing,2,0
MOCK_007979,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_007980,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_007981,complete waste of money nothing like the description would buy again,2,0
MOCK_007982,very disappointed the quality is extremely poor very pleased overall,2,0
MOCK_007983,do not buy this it stopped working immediately not worth the price,2,0
MOCK_007984,outstanding product five stars without hesitation very disappointing,5,1
MOCK_007985,fantastic build quality and great value for money a solid choice,4,1
MOCK_007986,love this item it has made my life so much easier highly recommended,5,1
MOCK_007987,perfect fit and exactly as described very satisfied would buy again,5,1
MOCK_007988,incredible product customer service was excellent too very pleased overall,5,1
MOCK_007989,misleading product photos looks nothing like what arrived not worth the price,2,0
MOCK_007990,terrible product broke after just one week of use very disappointing,2,0
MOCK_007991,great quality and fast shipping very happy with this purchase a solid choice,5,1
MOCK_007992,very disappointed the quality is extremely poor highly recommended,1,0
MOCK_007993,do not buy this it stopped working immediately would buy again,2,0
MOCK_007994,outstanding product five stars without hesitation very pleased overall,4,1
MOCK_007995,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_007996,this product is a scam nothing works as advertised very disappointing,1,0
MOCK_007997,returned it immediately total garbage a solid choice,1,0
MOCK_007998,worst purchase ever falls apart after minimal use highly recommended,1,0
MOCK_007999,best purchase i have made in a long time truly impressive would buy again,5,1
MOCK_008000,this product is absolutely amazing exactly what i needed very pleased overall,5,1
MOCK_008001,complete waste of money nothing like the description not worth the price,2,0
MOCK_008002,works perfectly highly recommend to everyone very disappointing,4,1
MOCK_008003,do not buy this it stopped working immediately a solid choice,1,0
MOCK_008004,outstanding product five stars without hesitation highly recommended,5,1
MOCK_008005,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_008006,this product is a scam nothing works as advertised very pleased overall,2,0
MOCK_008007,returned it immediately total garbage not worth the price,2,0
MOCK_008008,worst purchase ever falls apart after minimal use very disappointing,2,0
MOCK_008009,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_008010,terrible product broke after just one week of use highly recommended,2,0
MOCK_008011,great quality and fast shipping very happy with this purchase would buy again,5,1
MOCK_008012,very disappointed the quality is extremely poor very pleased overall,2,0
MOCK_008013,do not buy this it stopped working immediately not worth the price,1,0
MOCK_008014,awful experience arrived damaged and customer support ignored me very disappointing,1,0
MOCK_008015,fantastic build quality and great value for money a solid choice,4,1
MOCK_008016,love this item it has made my life so much easier highly recommended,5,1
MOCK_008017,returned it immediately total garbage would buy again,2,0
MOCK_008018,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_008019,best purchase i have made in a long time truly impressive not worth the price,5,1
MOCK_008020,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_008021,great quality and fast shipping very happy with this purchase a solid choice,4,1
MOCK_008022,very disappointed the quality is extremely poor highly recommended,2,0
MOCK_008023,do not buy this it stopped working immediately would buy again,1,0
MOCK_008024,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_008025,fantastic build quality and great value for money not worth the price,4,1
MOCK_008026,love this item it has made my life so much easier very disappointing,4,1
MOCK_008027,perfect fit and exactly as described very satisfied a solid choice,5,1
MOCK_008028,worst purchase ever falls apart after minimal use highly recommended,2,0
MOCK_008029,best purchase i have made in a long time truly impressive would buy again,5,1
MOCK_008030,terrible product broke after just one week of use very pleased overall,2,0
MOCK_008031,great quality and fast shipping very happy with this purchase not worth the price,4,1
MOCK_008032,very disappointed the quality is extremely poor very disappointing,2,0
MOCK_008033,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_008034,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_008035,fantastic build quality and great value for money would buy again,5,1
MOCK_008036,love this item it has made my life so much easier very pleased overall,4,1
MOCK_008037,returned it immediately total garbage not worth the price,1,0
MOCK_008038,incredible product customer service was excellent too very disappointing,4,1
MOCK_008039,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_008040,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_008041,complete waste of money nothing like the description would buy again,1,0
MOCK_008042,works perfectly highly recommend to everyone very pleased overall,5,1
MOCK_008043,exceeded my expectations will definitely buy again not worth the price,4,1
MOCK_008044,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_008045,fantastic build quality and great value for money a solid choice,4,1
MOCK_008046,love this item it has made my life so much easier highly recommended,5,1
MOCK_008047,returned it immediately total garbage would buy again,2,0
MOCK_008048,worst purchase ever falls apart after minimal use very pleased overall,2,0
MOCK_008049,misleading product photos looks nothing like what arrived not worth the price,2,0
MOCK_008050,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_008051,complete waste of money nothing like the description a solid choice,2,0
MOCK_008052,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_008053,exceeded my expectations will definitely buy again would buy again,5,1
MOCK_008054,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_008055,cheap materials and poorly made would not recommend not worth the price,2,0
MOCK_008056,this product is a scam nothing works as advertised very disappointing,2,0
MOCK_008057,returned it immediately total garbage a solid choice,1,0
MOCK_008058,incredible product customer service was excellent too highly recommended,5,1
MOCK_008059,best purchase i have made in a long time truly impressive would buy again,5,1
MOCK_008060,terrible product broke after just one week of use very pleased overall,2,0
MOCK_008061,complete waste of money nothing like the description not worth the price,1,0
MOCK_008062,very disappointed the quality is extremely poor very disappointing,2,0
MOCK_008063,exceeded my expectations will definitely buy again a solid choice,5,1
MOCK_008064,awful experience arrived damaged and customer support ignored me highly recommended,2,0
MOCK_008065,cheap materials and poorly made would not recommend would buy again,1,0
MOCK_008066,this product is a scam nothing works as advertised very pleased overall,1,0
MOCK_008067,returned it immediately total garbage not worth the price,1,0
MOCK_008068,incredible product customer service was excellent too very disappointing,4,1
MOCK_008069,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_008070,terrible product broke after just one week of use highly recommended,1,0
MOCK_008071,complete waste of money nothing like the description would buy again,2,0
MOCK_008072,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_008073,do not buy this it stopped working immediately not worth the price,1,0
MOCK_008074,outstanding product five stars without hesitation very disappointing,5,1
MOCK_008075,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_008076,love this item it has made my life so much easier highly recommended,4,1
MOCK_008077,perfect fit and exactly as described very satisfied would buy again,4,1
MOCK_008078,incredible product customer service was excellent too very pleased overall,5,1
MOCK_008079,best purchase i have made in a long time truly impressive not worth the price,5,1
MOCK_008080,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_008081,great quality and fast shipping very happy with this purchase a solid choice,5,1
MOCK_008082,very disappointed the quality is extremely poor highly recommended,1,0
MOCK_008083,exceeded my expectations will definitely buy again would buy again,5,1
MOCK_008084,outstanding product five stars without hesitation very pleased overall,4,1
MOCK_008085,fantastic build quality and great value for money not worth the price,5,1
MOCK_008086,love this item it has made my life so much easier very disappointing,5,1
MOCK_008087,returned it immediately total garbage a solid choice,1,0
MOCK_008088,incredible product customer service was excellent too highly recommended,4,1
MOCK_008089,misleading product photos looks nothing like what arrived would buy again,1,0
MOCK_008090,terrible product broke after just one week of use very pleased overall,1,0
MOCK_008091,great quality and fast shipping very happy with this purchase not worth the price,4,1
MOCK_008092,very disappointed the quality is extremely poor very disappointing,1,0
MOCK_008093,exceeded my expectations will definitely buy again a solid choice,5,1
MOCK_008094,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_008095,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_008096,this product is a scam nothing works as advertised very pleased overall,1,0
MOCK_008097,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_008098,worst purchase ever falls apart after minimal use very disappointing,1,0
MOCK_008099,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_008100,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_008101,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_008102,very disappointed the quality is extremely poor very pleased overall,2,0
MOCK_008103,do not buy this it stopped working immediately not worth the price,2,0
MOCK_008104,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_008105,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_008106,love this item it has made my life so much easier highly recommended,4,1
MOCK_008107,perfect fit and exactly as described very satisfied would buy again,5,1
MOCK_008108,worst purchase ever falls apart after minimal use very pleased overall,2,0
MOCK_008109,misleading product photos looks nothing like what arrived not worth the price,2,0
MOCK_008110,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_008111,great quality and fast shipping very happy with this purchase a solid choice,4,1
MOCK_008112,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_008113,do not buy this it stopped working immediately would buy again,2,0
MOCK_008114,outstanding product five stars without hesitation very pleased overall,4,1
MOCK_008115,fantastic build quality and great value for money not worth the price,5,1
MOCK_008116,this product is a scam nothing works as advertised very disappointing,2,0
MOCK_008117,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_008118,worst purchase ever falls apart after minimal use highly recommended,1,0
MOCK_008119,misleading product photos looks nothing like what arrived would buy again,2,0
MOCK_008120,terrible product broke after just one week of use very pleased overall,1,0
MOCK_008121,great quality and fast shipping very happy with this purchase not worth the price,5,1
MOCK_008122,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_008123,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_008124,outstanding product five stars without hesitation highly recommended,5,1
MOCK_008125,cheap materials and poorly made would not recommend would buy again,1,0
MOCK_008126,this product is a scam nothing works as advertised very pleased overall,1,0
MOCK_008127,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_008128,worst purchase ever falls apart after minimal use very disappointing,2,0
MOCK_008129,best purchase i have made in a long time truly impressive a solid choice,4,1
MOCK_008130,this product is absolutely amazing exactly what i needed highly recommended,5,1
MOCK_008131,great quality and fast shipping very happy with this purchase would buy again,5,1
MOCK_008132,very disappointed the quality is extremely poor very pleased overall,2,0
MOCK_008133,do not buy this it stopped working immediately not worth the price,2,0
MOCK_008134,outstanding product five stars without hesitation very disappointing,4,1
MOCK_008135,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_008136,this product is a scam nothing works as advertised highly recommended,2,0
MOCK_008137,returned it immediately total garbage would buy again,1,0
MOCK_008138,worst purchase ever falls apart after minimal use very pleased overall,2,0
MOCK_008139,misleading product photos looks nothing like what arrived not worth the price,1,0
MOCK_008140,terrible product broke after just one week of use very disappointing,1,0
MOCK_008141,complete waste of money nothing like the description a solid choice,1,0
MOCK_008142,very disappointed the quality is extremely poor highly recommended,1,0
MOCK_008143,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_008144,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_008145,fantastic build quality and great value for money not worth the price,5,1
MOCK_008146,love this item it has made my life so much easier very disappointing,4,1
MOCK_008147,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_008148,worst purchase ever falls apart after minimal use highly recommended,2,0
MOCK_008149,best purchase i have made in a long time truly impressive would buy again,4,1
MOCK_008150,this product is absolutely amazing exactly what i needed very pleased overall,5,1
MOCK_008151,complete waste of money nothing like the description not worth the price,2,0
MOCK_008152,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_008153,exceeded my expectations will definitely buy again a solid choice,5,1
MOCK_008154,awful experience arrived damaged and customer support ignored me highly recommended,2,0
MOCK_008155,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_008156,this product is a scam nothing works as advertised very pleased overall,2,0
MOCK_008157,perfect fit and exactly as described very satisfied not worth the price,4,1
MOCK_008158,incredible product customer service was excellent too very disappointing,4,1
MOCK_008159,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_008160,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_008161,great quality and fast shipping very happy with this purchase would buy again,5,1
MOCK_008162,very disappointed the quality is extremely poor very pleased overall,1,0
MOCK_008163,do not buy this it stopped working immediately not worth the price,1,0
MOCK_008164,outstanding product five stars without hesitation very disappointing,4,1
MOCK_008165,cheap materials and poorly made would not recommend a solid choice,2,0
MOCK_008166,love this item it has made my life so much easier highly recommended,5,1
MOCK_008167,perfect fit and exactly as described very satisfied would buy again,5,1
MOCK_008168,incredible product customer service was excellent too very pleased overall,4,1
MOCK_008169,misleading product photos looks nothing like what arrived not worth the price,1,0
MOCK_008170,this product is absolutely amazing exactly what i needed very disappointing,5,1
MOCK_008171,great quality and fast shipping very happy with this purchase a solid choice,5,1
MOCK_008172,very disappointed the quality is extremely poor highly recommended,2,0
MOCK_008173,do not buy this it stopped working immediately would buy again,2,0
MOCK_008174,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_008175,fantastic build quality and great value for money not worth the price,5,1
MOCK_008176,love this item it has made my life so much easier very disappointing,5,1
MOCK_008177,returned it immediately total garbage a solid choice,2,0
MOCK_008178,incredible product customer service was excellent too highly recommended,5,1
MOCK_008179,misleading product photos looks nothing like what arrived would buy again,1,0
MOCK_008180,this product is absolutely amazing exactly what i needed very pleased overall,4,1
MOCK_008181,great quality and fast shipping very happy with this purchase not worth the price,5,1
MOCK_008182,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_008183,do not buy this it stopped working immediately a solid choice,1,0
MOCK_008184,outstanding product five stars without hesitation highly recommended,4,1
MOCK_008185,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_008186,love this item it has made my life so much easier very pleased overall,4,1
MOCK_008187,perfect fit and exactly as described very satisfied not worth the price,4,1
MOCK_008188,worst purchase ever falls apart after minimal use very disappointing,2,0
MOCK_008189,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_008190,terrible product broke after just one week of use highly recommended,2,0
MOCK_008191,great quality and fast shipping very happy with this purchase would buy again,5,1
MOCK_008192,very disappointed the quality is extremely poor very pleased overall,1,0
MOCK_008193,exceeded my expectations will definitely buy again not worth the price,5,1
MOCK_008194,outstanding product five stars without hesitation very disappointing,5,1
MOCK_008195,cheap materials and poorly made would not recommend a solid choice,2,0
MOCK_008196,love this item it has made my life so much easier highly recommended,5,1
MOCK_008197,perfect fit and exactly as described very satisfied would buy again,4,1
MOCK_008198,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_008199,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_008200,terrible product broke after just one week of use very disappointing,1,0
MOCK_008201,complete waste of money nothing like the description a solid choice,2,0
MOCK_008202,works perfectly highly recommend to everyone highly recommended,4,1
MOCK_008203,exceeded my expectations will definitely buy again would buy again,5,1
MOCK_008204,outstanding product five stars without hesitation very pleased overall,4,1
MOCK_008205,fantastic build quality and great value for money not worth the price,4,1
MOCK_008206,love this item it has made my life so much easier very disappointing,4,1
MOCK_008207,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_008208,incredible product customer service was excellent too highly recommended,5,1
MOCK_008209,misleading product photos looks nothing like what arrived would buy again,2,0
MOCK_008210,this product is absolutely amazing exactly what i needed very pleased overall,4,1
MOCK_008211,complete waste of money nothing like the description not worth the price,2,0
MOCK_008212,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_008213,exceeded my expectations will definitely buy again a solid choice,5,1
MOCK_008214,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_008215,cheap materials and poorly made would not recommend would buy again,1,0
MOCK_008216,love this item it has made my life so much easier very pleased overall,5,1
MOCK_008217,returned it immediately total garbage not worth the price,2,0
MOCK_008218,worst purchase ever falls apart after minimal use very disappointing,1,0
MOCK_008219,best purchase i have made in a long time truly impressive a solid choice,5,1
MOCK_008220,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_008221,great quality and fast shipping very happy with this purchase would buy again,5,1
MOCK_008222,very disappointed the quality is extremely poor very pleased overall,1,0
MOCK_008223,do not buy this it stopped working immediately not worth the price,2,0
MOCK_008224,awful experience arrived damaged and customer support ignored me very disappointing,1,0
MOCK_008225,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_008226,love this item it has made my life so much easier highly recommended,5,1
MOCK_008227,returned it immediately total garbage would buy again,1,0
MOCK_008228,worst purchase ever falls apart after minimal use very pleased overall,2,0
MOCK_008229,misleading product photos looks nothing like what arrived not worth the price,2,0
MOCK_008230,terrible product broke after just one week of use very disappointing,1,0
MOCK_008231,great quality and fast shipping very happy with this purchase a solid choice,4,1
MOCK_008232,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_008233,do not buy this it stopped working immediately would buy again,2,0
MOCK_008234,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_008235,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_008236,love this item it has made my life so much easier very disappointing,5,1
MOCK_008237,returned it immediately total garbage a solid choice,2,0
MOCK_008238,incredible product customer service was excellent too highly recommended,5,1
MOCK_008239,best purchase i have made in a long time truly impressive would buy again,4,1
MOCK_008240,this product is absolutely amazing exactly what i needed very pleased overall,4,1
MOCK_008241,complete waste of money nothing like the description not worth the price,2,0
MOCK_008242,very disappointed the quality is extremely poor very disappointing,2,0
MOCK_008243,do not buy this it stopped working immediately a solid choice,1,0
MOCK_008244,awful experience arrived damaged and customer support ignored me highly recommended,2,0
MOCK_008245,cheap materials and poorly made would not recommend would buy again,1,0
MOCK_008246,this product is a scam nothing works as advertised very pleased overall,1,0
MOCK_008247,perfect fit and exactly as described very satisfied not worth the price,4,1
MOCK_008248,worst purchase ever falls apart after minimal use very disappointing,1,0
MOCK_008249,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_008250,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_008251,complete waste of money nothing like the description would buy again,1,0
MOCK_008252,works perfectly highly recommend to everyone very pleased overall,5,1
MOCK_008253,exceeded my expectations will definitely buy again not worth the price,5,1
MOCK_008254,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_008255,fantastic build quality and great value for money a solid choice,4,1
MOCK_008256,love this item it has made my life so much easier highly recommended,5,1
MOCK_008257,perfect fit and exactly as described very satisfied would buy again,4,1
MOCK_008258,incredible product customer service was excellent too very pleased overall,5,1
MOCK_008259,misleading product photos looks nothing like what arrived not worth the price,2,0
MOCK_008260,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_008261,complete waste of money nothing like the description a solid choice,1,0
MOCK_008262,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_008263,do not buy this it stopped working immediately would buy again,2,0
MOCK_008264,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_008265,fantastic build quality and great value for money not worth the price,5,1
MOCK_008266,love this item it has made my life so much easier very disappointing,5,1
MOCK_008267,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_008268,incredible product customer service was excellent too highly recommended,5,1
MOCK_008269,best purchase i have made in a long time truly impressive would buy again,4,1
MOCK_008270,this product is absolutely amazing exactly what i needed very pleased overall,4,1
MOCK_008271,complete waste of money nothing like the description not worth the price,1,0
MOCK_008272,very disappointed the quality is extremely poor very disappointing,2,0
MOCK_008273,exceeded my expectations will definitely buy again a solid choice,5,1
MOCK_008274,outstanding product five stars without hesitation highly recommended,4,1
MOCK_008275,fantastic build quality and great value for money would buy again,4,1
MOCK_008276,love this item it has made my life so much easier very pleased overall,4,1
MOCK_008277,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_008278,incredible product customer service was excellent too very disappointing,5,1
MOCK_008279,best purchase i have made in a long time truly impressive a solid choice,4,1
MOCK_008280,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_008281,complete waste of money nothing like the description would buy again,2,0
MOCK_008282,very disappointed the quality is extremely poor very pleased overall,1,0
MOCK_008283,do not buy this it stopped working immediately not worth the price,2,0
MOCK_008284,outstanding product five stars without hesitation very disappointing,4,1
MOCK_008285,fantastic build quality and great value for money a solid choice,4,1
MOCK_008286,this product is a scam nothing works as advertised highly recommended,1,0
MOCK_008287,returned it immediately total garbage would buy again,2,0
MOCK_008288,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_008289,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_008290,this product is absolutely amazing exactly what i needed very disappointing,5,1
MOCK_008291,great quality and fast shipping very happy with this purchase a solid choice,5,1
MOCK_008292,very disappointed the quality is extremely poor highly recommended,1,0
MOCK_008293,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_008294,awful experience arrived damaged and customer support ignored me very pleased overall,2,0
MOCK_008295,fantastic build quality and great value for money not worth the price,4,1
MOCK_008296,love this item it has made my life so much easier very disappointing,5,1
MOCK_008297,returned it immediately total garbage a solid choice,1,0
MOCK_008298,incredible product customer service was excellent too highly recommended,4,1
MOCK_008299,misleading product photos looks nothing like what arrived would buy again,1,0
MOCK_008300,this product is absolutely amazing exactly what i needed very pleased overall,5,1
MOCK_008301,complete waste of money nothing like the description not worth the price,1,0
MOCK_008302,works perfectly highly recommend to everyone very disappointing,4,1
MOCK_008303,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_008304,outstanding product five stars without hesitation highly recommended,5,1
MOCK_008305,fantastic build quality and great value for money would buy again,4,1
MOCK_008306,this product is a scam nothing works as advertised very pleased overall,2,0
MOCK_008307,returned it immediately total garbage not worth the price,2,0
MOCK_008308,incredible product customer service was excellent too very disappointing,4,1
MOCK_008309,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_008310,this product is absolutely amazing exactly what i needed highly recommended,5,1
MOCK_008311,complete waste of money nothing like the description would buy again,1,0
MOCK_008312,very disappointed the quality is extremely poor very pleased overall,1,0
MOCK_008313,do not buy this it stopped working immediately not worth the price,1,0
MOCK_008314,outstanding product five stars without hesitation very disappointing,4,1
MOCK_008315,fantastic build quality and great value for money a solid choice,5,1
MOCK_008316,this product is a scam nothing works as advertised highly recommended,2,0
MOCK_008317,returned it immediately total garbage would buy again,2,0
MOCK_008318,incredible product customer service was excellent too very pleased overall,4,1
MOCK_008319,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_008320,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_008321,complete waste of money nothing like the description a solid choice,2,0
MOCK_008322,works perfectly highly recommend to everyone highly recommended,4,1
MOCK_008323,exceeded my expectations will definitely buy again would buy again,5,1
MOCK_008324,awful experience arrived damaged and customer support ignored me very pleased overall,2,0
MOCK_008325,fantastic build quality and great value for money not worth the price,4,1
MOCK_008326,love this item it has made my life so much easier very disappointing,5,1
MOCK_008327,returned it immediately total garbage a solid choice,2,0
MOCK_008328,incredible product customer service was excellent too highly recommended,5,1
MOCK_008329,best purchase i have made in a long time truly impressive would buy again,4,1
MOCK_008330,terrible product broke after just one week of use very pleased overall,1,0
MOCK_008331,complete waste of money nothing like the description not worth the price,2,0
MOCK_008332,works perfectly highly recommend to everyone very disappointing,4,1
MOCK_008333,exceeded my expectations will definitely buy again a solid choice,5,1
MOCK_008334,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_008335,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_008336,this product is a scam nothing works as advertised very pleased overall,2,0
MOCK_008337,returned it immediately total garbage not worth the price,1,0
MOCK_008338,worst purchase ever falls apart after minimal use very disappointing,1,0
MOCK_008339,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_008340,terrible product broke after just one week of use highly recommended,1,0
MOCK_008341,complete waste of money nothing like the description would buy again,2,0
MOCK_008342,very disappointed the quality is extremely poor very pleased overall,2,0
MOCK_008343,exceeded my expectations will definitely buy again not worth the price,4,1
MOCK_008344,outstanding product five stars without hesitation very disappointing,5,1
MOCK_008345,cheap materials and poorly made would not recommend a solid choice,2,0
MOCK_008346,this product is a scam nothing works as advertised highly recommended,2,0
MOCK_008347,perfect fit and exactly as described very satisfied would buy again,4,1
MOCK_008348,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_008349,misleading product photos looks nothing like what arrived not worth the price,1,0
MOCK_008350,this product is absolutely amazing exactly what i needed very disappointing,5,1
